# Korean manuscript batch: early town and first major incident.
# id	Korean translation	category	status
C0-07D7FB	[DFT]이 아래는 화산.\n화산 안은 [KATAKANA]스릴[HIRAGANA] 만점!\n여기서부터는 네 혼자 가!\n나는 여기서 기다릴게!	npc-dialogue	translated
C0-07DB38	[DFT]지금부터 신에게 바칠\n춤을 춘다!\n유서 깊은\n전통의 춤이다!!	npc-dialogue	translated
C0-07DB66	[DFT]신이 계신 곳으로 가는 길이 열렸다.\n신의 사자는 앞으로 간다.\n우리 일은 끝났으니 돌아간다.\n신에게 안부 전해 줘!!	npc-dialogue	translated
C0-07DC75	[DFT]하하하하하.\n이제야\n앞으로 나아갈 수 있겠군!	npc-dialogue	translated
C0-07E0E1	[DFT]뭐야?! 아직도 이 나에게\n대항하겠다는 거냐?!\n하하하하, 몇 번을 싸워도\n[KATAKANA]소용없[HIRAGANA]다는 걸 가르쳐 주마!	npc-dialogue	translated
C0-07E501	[DFT]안 돼!\n여기서는 갈 수 없어!\n다른 [KATAKANA]경로[HIRAGANA]를 찾자˳	npc-dialogue	translated
C0-07E5A8	[DFT]이 [KATAKANA]벽[HIRAGANA]을 부술 수밖에 없겠군.\n[KATAKANA]너[HIRAGANA]는 조금 뒤로 물러나˳	npc-dialogue	translated
C0-07E5CC	[DFT]···아· 열린 것 같다···\n자· 자, 가자˳	npc-dialogue	translated
C0-07E786	[DFT]이··· 이 벽도\n부··· 부숴야 해.\n[PAU:0A][KATAKANA]너[HIRAGANA]는··· 뒤로··· 물러나˳	npc-dialogue	translated
C0-07E7C9	[DFT]이··· 벽도\n부··· 숴야···\n··뒤·로 물·러·나˳	npc-dialogue	translated
C0-07E7F6	[DFT]···열린··· 것 같다.\n자· 자, 가자˳	npc-dialogue	translated
C0-07E935	[DFT][PAL:02]이곳에 와야 할 사람을 위해\n[KATAKANA]메시지[HIRAGANA]를 남긴다.\n길은 멀수록 가까운 곳으로 이어진다.\n믿는 길을 조사하라˳[PAL:00]	npc-dialogue	translated
C0-088055	[DFT]이 촌장회는\n[KATAKANA]해커[HIRAGANA]가 점령했어.\n무서운 일을 당하고 싶지 않다면\n돌아가는 게 좋을걸˳	npc-dialogue	translated
C0-088096	[DFT]뭐?[PAU:1E]안쪽 경비를\n해치웠다고?\n[PAU:1E]그런 나쁜 아이를 그냥 둘 수 없지.\n아저씨가 혼내 주마!	npc-dialogue	translated
C0-088149	[DFT][KATAKANA]해커[HIRAGANA]라는\n이상한 녀석들이 와서\n촌장회가 점령됐어.\n촌장님은 어떻게 됐을까˳	npc-dialogue	translated
C0-0881C6	[DFT]이봐, 꼬마야.\n그 앞에는 경비가 있어.\n나가면 위험해˳	npc-dialogue	translated
C0-088256	[DFT][KATAKANA]해커[HIRAGANA] 경비가 있어서\n밖으로 나갈 수도 없어.\n아아, 이제 어떻게 되는 걸까˳	npc-dialogue	translated
C0-0883CC	[DFT]얌전히 있으라고 했지!?\n[KATAKANA]우리[HIRAGANA]는 상냥해 보이지만\n화나면 무섭다고˳	npc-dialogue	translated
C0-088404	[DFT]흠···[PAU:1E]이제 화가 났다!\n말해도 못 알아듣는 아이는\n혼내 줄 테다!\n울어도 소용없어!!	npc-dialogue	translated
C0-088754	[DFT][E2:09C2]잘도 들어왔군!\n대체 어디서 들어온 거야?\n어서 이 방의 [KATAKANA]열쇠[HIRAGANA]를 열어 줘!	npc-dialogue	translated
C0-08878C	[DFT][E2:097E]··뭐야, [KATAKANA]쥐[HIRAGANA]인가.\n[KATAKANA]쥐[HIRAGANA]라도 누구라도 좋아.\n나를 여기서 꺼내 줘[KATAKANA]ー[HIRAGANA]!!	npc-dialogue	translated
C0-088804	[DFT][NAM:00]은 [PAL:02]벽난로[PAL:00]를 조사했다.\n놀랍게도 빗장이 풀릴 것 같다˳	npc-dialogue	translated
C0-088931	[DFT][NAM:00]은\n[PAL:02]돌 1[PAL:00]을 빼앗겼다!	npc-dialogue	translated
C0-088997	[DFT][E2:0480][BYTE:A4]위쪽[PAL:00]이라면 이 방을 나가서\n[PAL:02][KATAKANA]←[HIRAGANA][PAL:00]쪽인데···\n[PAU:1E]대체 무슨 일이 있었던 거야?	npc-dialogue	translated
C0-0889D0	[DFT][E2:0459]설마 [KATAKANA]쥐[HIRAGANA]라니!?\n아아, 정말 싫어!	npc-dialogue	translated
C0-088B60	[DFT]여기는 [KATAKANA]해커[HIRAGANA]의 항공 기지야.\n하지만 비행기는 지금\n작전으로 전부 나가 있고\n남은 녀석들은 [KATAKANA]한가[HIRAGANA]하지˳	npc-dialogue	translated
C0-088BA8	[DFT]너무 [KATAKANA]한가[HIRAGANA]해서\n또 만들어 버렸어˳	npc-dialogue	translated
C0-088C72	[DFT][PAL:02]기억을 지워 버리는 것[PAL:00]은\n싫지 않아? 나에게는\n잊고 싶지 않은 사람이 있으니까.\n[PAU:1E][NXT]저···[NXT]가그렇게 말해 보고 싶네˳	npc-dialogue	translated
C0-088D3B	[DFT][PAL:02]지휘탑[PAL:00]은 여기서\n더 멀리 떨어진 섬에 있고,\n절벽이 험해서\n배로는 상륙할 수 없대˳	npc-dialogue	translated
C0-088DB1	[DFT][KATAKANA]아키하바라 박사[HIRAGANA]를 아느냐고?\n그 사람인지는 모르겠지만\n[PAL:02]비행선 설계를 하는 사람[PAL:00]이\n다른 곳에 있다는 모양이야···˳	npc-dialogue	translated
C0-088E06	[DFT]그 사람이 있는 곳?\n으[KATAKANA]ー[HIRAGANA]음, 이 공장 안쪽이라는 것밖에는\n아는 게 없네˳	npc-dialogue	translated
C0-08911C	[DFT]···하지만 자네는\n소지품이 가득 찬 것 같군.\n미안하지만 편지를 건넬 수 있도록\n짐을 좀 줄여 주겠나?	npc-dialogue	translated
C0-08915A	[CLR]···그런가.\n이제야 [KATAKANA]카를[HIRAGANA]과 연락할 수 있다고\n생각했는데···˳	npc-dialogue	translated
C0-089222	[DFT]어라, 자네인가.\n비행선 상태는 어떤가?\n아무튼 지금은 아버지를\n어서 찾아보게˳	npc-dialogue	translated
C0-089257	[DFT]어서 평화로운 세상이 되어\n집으로 돌아갈 수 있으면 좋겠는데˳	npc-dialogue	translated
C0-089557	[DFT]그런데···\n[PAU:1E]아무래도 짐이 가득 찬 것 같군.\n조금 정리해 주겠나?	npc-dialogue	translated
C0-0895C0	[DFT]지금 소변을 보고 있으니까\n보러 오지 마···\n정말 짓궂구나!	npc-dialogue	translated
C0-089652	[DFT]자네도 처형에[BYTE:81]	npc-dialogue	translated
C0-08968A	[DFT]오늘 처형되는 건\n전 간부 [KATAKANA]게[HIRAGANA]라더라.\n모두 [KATAKANA]게[HIRAGANA]를 먹을 수 있다며\n아주 기뻐하고 있어˳	npc-dialogue	translated
C0-0896C5	[DFT]너한테 줄 몫은 없어.\n저리 가!	npc-dialogue	translated
C0-089731	[DFT]아아, 기쁘다.\n[KATAKANA]게[HIRAGANA]를 먹는 건\n정말 오랜만이야. 눈물이 나네˳	npc-dialogue	translated
C0-089758	[DFT]역시 눈에는\n[KATAKANA]게[HIRAGANA]와 일본 술이 잘 어울리지˳	npc-dialogue	translated
C0-08981D	[DFT]빨리 먹고 싶은 건 알겠는데\n아직은 얌전히\n자리에 앉아 있어˳	npc-dialogue	translated
C0-0899E9	[DFT][E2:0849]쉽게 놓아 주지는 않을 거야.\n전투원 여러분[KATAKANA]ー[HIRAGANA]!\n다시 한 번 활약할 시간입니다[KATAKANA]ー[HIRAGANA]!	npc-dialogue	translated
C0-089A1F	[DFT]이봐, 죄수에게\n멋대로 말을 걸면 안 돼!\n얌전히 자리에 앉아 있어˳	npc-dialogue	translated
C0-089AB5	[DFT]어· 이봐, 지금은\n전투원 외에는 출입 금지야.\n돌아가, 돌아가!	npc-dialogue	translated
C0-089D80	[DFT]이 앞에서는 [PAL:02]최신형 비행선[PAL:00]을\n개발하고 있어.\n이 앞에는 [PAL:02]간부[PAL:00][KATAKANA]급[HIRAGANA] 인물만\n들어갈 수 있지˳	npc-dialogue	translated
C0-089DD3	[DFT]어엇!\n[PAU:14]이· 이분은 간부님이셨군요!\n실례했습니다.\n자, 지나가십시오˳	npc-dialogue	translated
C0-089E08	[DFT]이렇게 젊은데\n벌써 간부라니 대단하군요.\n동경하게 됩니다˳	npc-dialogue	translated
C0-08A243	[DFT]뭐야, 못 보던 얼굴이군.\n지금은 [PAL:02]조회 중[PAL:00]이야.\n너 같은 수상한 녀석을\n통과시킬 수는 없어˳	npc-dialogue	translated
C0-08A286	[DFT]곧 조회가 시작됩니다.\n[KATAKANA]블랙모어[HIRAGANA] 님께서\n중요한 발표를 하신다니\n어서 들어가십시오˳	npc-dialogue	translated
C0-08A2C5	[DFT]어·[PAU:1E]이분은\n간부[KATAKANA]급[HIRAGANA]이셨군요!\n실례했습니다!\n어서 지나가십시오!	npc-dialogue	translated
C0-08A359	[DFT]지금부터\n[PAL:02][KATAKANA]해커-극락성 지부 사령관\n블랙모어[HIRAGANA][PAL:00] 님께서\n앞으로의 작전을 설명하신답니다.\n두근두근두근˳	npc-dialogue	translated
C0-08A3EB	[DFT]이봐, 곧\n[KATAKANA]블랙모어[HIRAGANA] 님의 말씀이 있을 거야.\n얌전히 줄을 맞춰 서 있어!	npc-dialogue	translated
C0-08A4A7	[DFT][NXT]가뭐?[PAU:1E] 아버지라고!?\n[NXT]가무례하군! 나는 화려한 독신남이다!\n게다가 너 같은 녀석은 몰라!	npc-dialogue	translated
C0-08A66F	[DFT]\n안에서 [KATAKANA]열쇠[HIRAGANA]가 잠겨 있다˳	npc-dialogue	translated
C0-08A9FA	[DFT]이 녀석은 아무 데나 처박아 둬.\n[KATAKANA]레이저[HIRAGANA]도 완성됐으니 쓸모없어!\n생활[KATAKANA]쓰레기[HIRAGANA] 버리는 날에 내다 버리자!	npc-dialogue	translated
C0-08ADEE	[DFT]뭐가 [PAL:03][KATAKANA]찍[HIRAGANA][PAL:00]이냐.\n조수 A! 이상한 소리 내지 마!\n기분 나쁘잖아!	npc-dialogue	translated
C0-08B151	[DFT]볼일이 끝났으면 돌아가게.\n나는 다음 연구 준비로\n바쁘[KATAKANA]ー[HIRAGANA]다!	npc-dialogue	translated
C0-08B3B6	[DFT]조수라니 듣기에는 좋지만\n힘든 일이에요.\n때로는 [KATAKANA]닥터[HIRAGANA] G의 [KATAKANA]팬티[HIRAGANA]까지\n빨아야 한다고요˳	npc-dialogue	translated
C0-08B3FE	[DFT]뭐야, [KATAKANA]쥐[HIRAGANA]인가···\n···뭐?[PAU:1E][KATAKANA]쥐[HIRAGANA]!?	npc-dialogue	translated
C0-08B4C8	[DFT][KATAKANA]컴퓨터[HIRAGANA] 일을 하는 사람은\n별난 사람이 많다고 들었는데\n정말 그런 것 같네요.\n당신도 조심하세요˳	npc-dialogue	translated
C0-08B5BC	[CLR]아· 감사합니다!\n하지만 답례로 드리고 싶은 게\n있으니, 짐을 조금\n정리해 주시겠어요?	npc-dialogue	translated
C0-08B7D0	[DFT][KATAKANA]닥터[HIRAGANA] G가\n[KATAKANA]컴퓨터[HIRAGANA] 안에 들어간 채\n돌아오지 않고 있어요···\n[PAU:1E]안에서 무슨 일이 생긴 걸까요?	npc-dialogue	translated
C0-08B810	[DFT]또 실험이 실패한 건가\n싶었어요˳	npc-dialogue	translated
C0-08B89E	[DFT][BYTE:B8][DFT][NAM:00]은 책을 발견했다.\n책에는 [PAL:02][KATAKANA]사이버 잭[HIRAGANA][PAL:00]에\n관한 내용이 적혀 있었다˳	npc-dialogue	translated
C0-08B8D7	[DFT]앗, 이봐.\n그건 중요한 연구 자료야.\n멋대로 만지면 [KATAKANA]안 돼[HIRAGANA]!	npc-dialogue	translated
C0-08BA02	[DFT]누구냐, 자네?\n여기에는 생활[KATAKANA]쓰레기[HIRAGANA]··· 아니,\n죄수가 있어서\n들여보낼 수 없어˳	npc-dialogue	translated
C0-08BA38	[DFT]뭐? 여기 있는 사람이\n사실 네 아버지이고\n생이별한 상태였다고?\n[PAU:1E]게다가 기억도 잃었다고?	npc-dialogue	translated
C0-08BAD4	[DFT]힘내라! 강하게 살아!\n지지 마라! 울지 마라!\n내일을 끝까지 믿어라!	npc-dialogue	translated
C0-08BB9B	[DFT][E2:023F]네가 내 마음을 알기나 해?\n[PAU:1E]나는 나름대로 [KATAKANA]해커[HIRAGANA]를 위해\n최선을 다해 왔는데···˳	npc-dialogue	translated
C0-08BDDB	[DFT][PAL:02]아버지:\n[PAL:00][NAM:00] 이쪽이다.\n[PAU:1E]서둘러!	npc-dialogue	translated
C0-08BE89	[DFT][PAL:02]아버지:\n[PAL:00][NAM:00]\n[PAU:3C]부탁한다˳	npc-dialogue	translated
C0-08C001	[DFT][E2:0A4F]대체 이런 곳에\n[KATAKANA]쥐[HIRAGANA]가 왜 있는 거야?!\n귀찮게 구는군!	npc-dialogue	translated
C0-08C149	[DFT][E2:0A59]아직도 정신을 못 차렸군.\n이번에야말로 끝장이다!	npc-dialogue	translated
C0-08C60B	[DFT]이 [KATAKANA]쥐[HIRAGANA]는 대체 뭐야!\n쉿쉿! 저리 가!	npc-dialogue	translated
C0-08C824	[CLR]뭐· 뭐라고!?[PAU:1E]돈이냐!?\n[PAU:1E]아· 알겠다! 돈이라면 주마!\n그럼 당장 부탁한다!	npc-dialogue	translated
C0-08C856	[DFT]앗! 거기 지나가는 소년!\n이 [KATAKANA]닥터[HIRAGANA] G를\n무시하고 가는 거냐!?	npc-dialogue	translated
C0-08C8AB	[DFT][DES][BYTE:80]···	npc-dialogue	translated
C0-08C8D1	[DFT][DES][NXT][DFT]으아아···[PAU:1E]제 말 좀 들어 주세요오.\n[KATAKANA]닥터[HIRAGANA] G는 길을 잃은 걸\n제 탓으로 돌린다고요오!\n[PAU:1E][KATAKANA]훌쩍훌쩍[HIRAGANA] [PAU:1E]불쌍한 나!	npc-dialogue	translated
C0-08CAAC	[DFT][NXT]가더 빠른\n처리[KATAKANA] 루틴[HIRAGANA]을 짜 달라고 했으면\n이겼을지도 모르는데···\n[PAU:3C]버그버그버그·····˳[NXT]가	npc-dialogue	translated
C0-08D02E	[DFT][E2:150E]부디 [KATAKANA]티라미수[HIRAGANA] 님을\n부탁드립니다.\n믿고 있습니다˳	npc-dialogue	translated
C0-08D242	[DFT]당신은 정말 용감한 분이군요.\n자기 별의 일이라고는 해도\n저라면 다리가 풀렸을 겁니다˳	npc-dialogue	translated
C0-08D363	[CLR][DF4][E2:153C]··방금 말은 사실인가?\n[KATAKANA]가토[HIRAGANA]는 대체 무슨 생각이지!\n공주님께 무슨 일이라도 생기면···	npc-dialogue	translated
C0-08D3B2	[DF4][E2:15C2]님도\n회의에 참석해 주시지 않겠습니까?\n부디 힘을 빌려 주십시오˳	npc-dialogue	translated
C0-08D873	[DF4][BYTE:8C][DF4][BYTE:A2][DF4]···	npc-dialogue	translated
C0-08D945	[DFT]어서 오세요, [KATAKANA]쇼콜라 별[HIRAGANA]에˳	npc-dialogue	translated
C0-08D956	[DFT][KATAKANA]티라미수[HIRAGANA] 님이신가요?\n[PAU:1E]조금 전 [KATAKANA]가토[HIRAGANA] 씨와 산책을 나가신다며\n우주선을 타고 떠나셨는데···\n[PAU:1E]무슨 일이신가요?	npc-dialogue	translated
C0-08DA11	[DFT]무사하셔서 다행입니다···\n잠시라도 편히\n쉬어 주세요˳	npc-dialogue	translated
C0-08DA53	[CLR]그럼 다녀오십시오.\n행운을 빌겠습니다˳	npc-dialogue	translated
C0-08DA74	[CLR]알겠습니다.\n준비가 되면 오십시오.\n우주선으로 안내하겠습니다˳	npc-dialogue	translated
C0-08DAC0	[DFT][KATAKANA]티라미수[HIRAGANA] 님이 기다리고 계십니다.\n이 안쪽의 [PAL:02]지휘실[PAL:00]로\n와 주십시오˳	npc-dialogue	translated
C0-08DAED	[DFT]이 지휘실에서는\n[KATAKANA]해커[HIRAGANA]에 맞설 작전을\n밤낮으로 생각하고 있습니다˳	npc-dialogue	translated
C0-08DB1C	[DFT]이곳은 연구실입니다.\n[KATAKANA]쇼콜라 별[HIRAGANA]의 과학자들이\n[KATAKANA]해커 우주 요새[HIRAGANA]에 맞설\n무기를 연구·개발하고 있습니다˳	npc-dialogue	translated
C0-08DB6D	[DFT]여기는 회의실입니다.\n[KATAKANA]티라미수[HIRAGANA] 님이라면 이 안쪽의\n[PAL:02]지휘실[PAL:00]에 계십니다˳	npc-dialogue	translated
C0-08DBA2	[DFT]여기는 거주 [KATAKANA]구역[HIRAGANA]입니다.\n요새의 공격을 피해 온\n민간인들이 이곳에서\n생활하고 있습니다˳	npc-dialogue	translated
C0-08DD31	[DFT][KATAKANA]티라미수[HIRAGANA] 님은 만났니?\n[KATAKANA]티라미수[HIRAGANA] 님이라면 회의실 안쪽의\n[PAL:02]지휘실[PAL:00]에 계실 거야˳	npc-dialogue	translated
C0-08DDEE	[DFT][KATAKANA]티아트론[HIRAGANA]이 뭐 어쨌다는 거야!\n옛날 발명품에 의지하다니\n[KATAKANA]말도 안 돼[HIRAGANA]!	npc-dialogue	translated
C0-08DEDD	[DFT][KATAKANA]가토[HIRAGANA] 씨?\n아까 [KATAKANA]티라미수[HIRAGANA] 님과\n어딘가로 가던데?	npc-dialogue	translated
C0-08DF02	[DFT]그 [KATAKANA]고철[HIRAGANA]에서\n이런 정보를 뽑아낼 수 있을 줄은\n몰랐습니다˳	npc-dialogue	translated
C0-08DF2F	[DFT]그 [KATAKANA]가토[HIRAGANA] 씨가 말이지.\n성실하고 좋은 사람이었는데˳	npc-dialogue	translated
C0-08E08E	[DFT][KATAKANA]가토[HIRAGANA] 씨가 [E2:0067]를\n조사하겠다고 해서\n빌려 드렸는데···\n아아··· 이럴 수가!	npc-dialogue	translated
C0-08E306	[CLR]정· 정말인가요?!\n···하지만 짐이\n가득 차서 드릴 수가 없네요.\n···흑흑흑흑˳	npc-dialogue	translated
C0-08E33A	[CLR]···그렇군요.[PAU:1E] 그렇죠.\n다른 별에서 온 분에게\n부탁하다니 너무 염치없었네요.\n[PAU:1E]···실례했습니다˳	npc-dialogue	translated
C0-08E538	[DFT]저에게는 아내와 아이가 있어요.\n정말 정말 큰 도움이 됐습니다!	npc-dialogue	translated
C0-08E590	[DFT]감사합니다!\n감사합니다!	npc-dialogue	translated
C0-08E5C8	[DFT]저를 만난 적이 있다고요?\n[PAU:3C]죄송합니다.\n저는 기억을 잃어서\n아무것도 떠올릴 수 없어요···˳	npc-dialogue	translated
C0-08E62E	[DFT][E2:0E76]개의 돌을 하나로 합치는\n작업을 하고 계신대요.\n재미있을 것 같네요˳	npc-dialogue	translated
C0-08E73A	[DFT][E2:0E06]저도 [PAU:1E]연구실을\n다녀오겠습니다.\n금방 돌아올게요˳	npc-dialogue	translated
C0-08E763	[DFT][E2:1581]님! 너무 방해하지\n마십시오!	npc-dialogue	translated
C0-08E9B5	[DFT][E2:1544]이제 희망의 빛이\n보이기 시작했습니다.\n감사합니다˳	npc-dialogue	translated
C0-08EF83	[DFT]소문은 들었어.\n너 미개한 별에서 왔다며?\n미개한 별에는 칼을 찬\n사무라이가 돌아다닌다는 게 정말이야?	npc-dialogue	translated
C0-08EFC8	[DFT][KATAKANA]쇼콜라 별[HIRAGANA]은 기계와 자연이\n조화를 이룬 아름다운 도시를 가지고 있었어.\n그런데 이렇게 되어 버리다니···\n[PAU:1E]대체 언제까지 계속될까˳	npc-dialogue	translated
C0-08F018	[DFT]나는 촌뜨기와는\n이야기하고 싶지 않아.\n촌뜨기 물이 들면\n곤란하잖아˳	npc-dialogue	translated
C0-08F049	[DFT]다들 태연해 보이지만\n나는 무서워 죽겠어···\n[PAU:1E]또 그 거대한 요새가 공격해 오면\n어떻게 되는 걸까···˳	npc-dialogue	translated
C0-08F095	[DFT]여기에 와서 좋았던 점이라면\n[KATAKANA]티라미수[HIRAGANA] 님을 가까이서\n볼 수 있게 됐다는 거야.\n고상하고 귀엽고··· 최고야!	npc-dialogue	translated
C0-08F0E2	[DFT][KATAKANA]해커[HIRAGANA]인지 뭔지는 모르겠지만\n[KATAKANA]쇼콜라 별[HIRAGANA]의 과학자들이\n어떻게든 해 줄 거야.\n그들은 우주 최고의 인재들이니까!	npc-dialogue	translated
C0-08F1E4	[DFT]이 우주선은 [KATAKANA]쇼콜라 별[HIRAGANA]의\n과학자들이 자랑하는 배야.\n쉽게 당하지는 않을걸˳	npc-dialogue	translated
C0-08F21F	[DFT]아직 [KATAKANA]쇼콜라 별[HIRAGANA] 사람 중에서\n요새 안으로\n들어간 사람은 아무도 없어···\n[KATAKANA]두근두근[HIRAGANA]하네···˳	npc-dialogue	translated
C0-08F2AD	[DFT][KATAKANA]제비뽑기[HIRAGANA]에서 떨어져서\n가게 됐지만···\n[PAU:1E]싫다···˳	npc-dialogue	translated
C0-08F2D8	[DFT][KATAKANA]티라미수[HIRAGANA] 님은 무사하실까?\n큰일을 당하지 않았으면\n좋겠는데˳	npc-dialogue	translated
C0-08F34C	[DF4][CMD:F3][DFT]본선은 곧 고속 [KATAKANA]워프[HIRAGANA]로\n요새 근처로 이동합니다.\n[KATAKANA]워프 중[HIRAGANA]에는 [KATAKANA]화장실[HIRAGANA]에 갈 수 없으니\n주의해 주세요˳	npc-dialogue	translated
C0-08F49D	[DFT]선장님!\n포대가 공격받았습니다!\n응전할 수 없습니다!	npc-dialogue	translated
C0-08F4C7	[DFT]선장님! [KATAKANA]엔진실[HIRAGANA]이\n공격받았습니다!\n이대로는 위험합니다!	npc-dialogue	translated
C0-09805A	[DF4]찾았다, 찾았어!\n이게 공물인가 보군.\n좋아, 연구소장님 방까지 옮기자˳	npc-dialogue	translated
C0-09829B	[DFT]어허, 마음대로 자리를 비우면 안 돼.\n어차피 이 앞은 통과시켜 줄 수 없으니까 돌아가˳	npc-dialogue	translated
C0-0982D5	[DFT]아··· 네가 새로 온 제물인가?\n잘됐군. 일손이 부족해서 곤란하던 참이었어.\n자, 작업장으로 안내하지˳	npc-dialogue	translated
C0-098316	[DFT]여기가 네 작업장이야.\n미리 말해 두겠는데,\n도망치려고 했다간 화산에 던져 버릴 거다˳	npc-dialogue	translated
C0-098382	[DFT]어머, 꼬마 아니니?\n너도 초대받았니?\n공장 견학[KATAKANA] 투어[HIRAGANA]라니, 참 별일도 다 있구나˳	npc-dialogue	translated
C0-0983C9	[DFT]그런데 이 공장에서는\n대체 뭘 만들고 있는 걸까?\n슬슬 지겨우니 다음 [KATAKANA]투어[HIRAGANA]로 가 주겠니˳	npc-dialogue	translated
C0-09840E	[DFT]어머, 이런 곳에 [KATAKANA]쥐[HIRAGANA]가 있네? 	npc-dialogue	translated
C0-098440	[DFT]이게 무슨 관광[KATAKANA] 투어[HIRAGANA]야!\n우린 속은 거라고!\n아아, 이제 어떻게 되는 거지?\n앞이 캄캄하군!	npc-dialogue	translated
C0-09849A	[DFT]역시 세상에 맛있는 이야기는 없구나.\n덕분에 좋은 공부가 됐어. 흑흑˳	npc-dialogue	translated
C0-09858D	[DFT][PAL:02]\n안쪽에서 [KATAKANA]열쇠[HIRAGANA]가 잠겨 있다˳[PAL:00]	npc-dialogue	translated
