# C0 translation review sheet generated from the verified catalog.
# id	offset	slot length	category	priority	duplicate of	translation	Japanese
C0-09B523	0x09B523	0x0038	npc-dialogue	P3		pending	[DFT][KATAKANA]オレ[HIRAGANA]も 前は\n戦闘員だった[KATAKANA]チュウ[HIRAGANA]···\nこんな目にあうなんて\n所長を うらむ[KATAKANA]チュウ[HIRAGANA]˳
C0-09B55C	0x09B55C	0x00BF	late-story	P1		pending	[DFT][KATAKANA]オレ[HIRAGANA]も 前は戦闘員だった[KATAKANA]チュウ[HIRAGANA]\nまちがって 地震発生裝置の\n自爆[KATAKANA]スイッチ[HIRAGANA]を おしそうになって\n所長に [KATAKANA]ネズミ[HIRAGANA]にされた[KATAKANA]チュウ[HIRAGANA][FIN]地震発生裝置は\n[PAL:02]右に3回 左に2回[PAL:00][KATAKANA]スイッチ[HIRAGANA]をおすと\n自爆してしまうらしい[KATAKANA]チュウ[HIRAGANA][FIN]でも 今の[KATAKANA]オレ[HIRAGANA]には關係ない[KATAKANA]チュウ[HIRAGANA]\n[KATAKANA]ネズミ[HIRAGANA]は おきらくでいい[KATAKANA]チュウ[HIRAGANA]˳
C0-09B6B6	0x09B6B6	0x0049	npc-dialogue	P3		pending	[DFT]こらあっ!何をうろうろしてるんだ!\n[PAU:14][KATAKANA]トイレ[HIRAGANA]にでも行きたいのか?\n[PAL:02][KATAKANA]トイレ[HIRAGANA][PAL:00]なら この下だ\nその辺で もらすんじゃないぞ!
C0-09B700	0x09B700	0x003D	npc-dialogue	P3		pending	[DFT]こらあっ!何をうろうろしてるんだ!\nん?[PAU:1E][PAL:02][KATAKANA]スタンプ[HIRAGANA][PAL:00]をおしてあるのか\nじゃあ 通してもいいということか˳
C0-09B73E	0x09B73E	0x002E	npc-dialogue	P3		pending	[DFT]用が終ったら\nさっさと 持ち場にもどれよ!\n人手不足でいそがしいんだから!
C0-09B76D	0x09B76D	0x004A	npc-dialogue	P3		pending	[DFT]さっき所長が 女の子に\n追いかけられながら[PAL:02][KATAKANA]トイレ[HIRAGANA][PAL:00]に\n入っていったけど[NXT]ぞ···\n[PAU:1E][NXT]が一体 何かんがえてるんだろ˳
C0-09B7D6	0x09B7D6	0x0016	npc-dialogue	P3		pending	[DFT] 見張りがいて 外に出れない···
C0-09B81B	0x09B81B	0x0040	npc-dialogue	P3		pending	[DFT]ここにはねえ この研究所の\n[PAL:02]開発費[PAL:00]がおいてあるんだ\nだから 特に見張りもきびしいのさ\n[PAU:1E]えっへん˳
C0-09B85C	0x09B85C	0x0041	npc-dialogue	P3		pending	[DFT]ここには だれも\n入れちゃだめって言われてるんだ\n悪いけど 絕対に入れられないよ\nあきらめて 帰った方がいいよ˳
C0-09B8AF	0x09B8AF	0x003C	npc-dialogue	P3		pending	[DFT][PAL:02] 今月は [KATAKANA]ハッカー直営研究所[HIRAGANA]の\n 作業強化月間です\n みなさん がんばりましょう[PAL:00]
C0-09B9E1	0x09B9E1	0x0036	npc-dialogue	P3		pending	[DFT][PAL:03] 所長專用[KATAKANA]トイレ[HIRAGANA]\n\n[PAL:02] かってに使ったら\n むこう10年間[KATAKANA]トイレ[HIRAGANA]そうじだ![PAL:00]
C0-09BA18	0x09BA18	0x0046	npc-dialogue	P3		pending	[DFT][PAL:02] [KATAKANA]ハッカー公設トイレ[HIRAGANA]\n\n[PAL:03] 所長專用[KATAKANA]トイレ[HIRAGANA][PAL:02]は使わないこと!\n[PAU:1E] 流し忘れには 注意しましょう[PAL:00]
C0-09BA5F	0x09BA5F	0x003A	npc-dialogue	P3		pending	[DFT] 左 [PAL:02]研究開発室\n[PAL:00] 部外者の立入り おことわり\n\n ろうかは 静かに步きましょう
C0-09BA9A	0x09BA9A	0x0034	npc-dialogue	P3		pending	[DFT][PAL:02] [KATAKANA]ハッカー公営食堂[HIRAGANA]\n\n 今週の定食は\n[PAL:03] [KATAKANA]モツ[HIRAGANA]にこみ定食[PAL:02]です[PAL:00]
C0-09BACF	0x09BACF	0x003C	npc-dialogue	P3		pending	[DFT][PAL:03] 地震発生裝置室\n[PAL:02] かってに入ったら おしおきだ!\n\n[SKP:12]天才発明家[KATAKANA]ペッパー[HIRAGANA][PAL:00]
C0-09BB0C	0x09BB0C	0x002C	npc-dialogue	P3		pending	[DFT] 上 研究開発室\n 左 食堂\n\n まいごにならないよう 要注意
C0-09BB5B	0x09BB5B	0x0053	npc-dialogue	P3		pending	[DFT][PAL:02] [KATAKANA]スカッ[HIRAGANA]と さわやか\n [KATAKANA]ブラックモア司令官[HIRAGANA] ご用達\n[PAL:03] [KATAKANA]ハッカードーピングドリンク[HIRAGANA][PAL:02]で\n あなたも今日から 強化人間![PAL:00]
C0-09BBAF	0x09BBAF	0x005D	npc-dialogue	P3		pending	[DFT][PAL:02] 知的なあなたに みなぎる[KATAKANA]パワー[HIRAGANA]!\n 天才発明家[KATAKANA]ペッパー特製[HIRAGANA]\n[PAL:03] ぎんぎん[KATAKANA]ダイナマイトドリンク[HIRAGANA][PAL:02]で\n あなたも今日から 大発明家![PAL:00]
C0-09BC61	0x09BC61	0x0037	late-story	P1		pending	[DFT]···ここは いったい\nどこなのだ···[FIN]宇宙船は?\n[PAU:1E][KATAKANA]ティアトロン[HIRAGANA]は?\n[PAU:1E]···[PAU:1E][NAM:00]は?
C0-09BE44	0x09BE44	0x002D	npc-dialogue	P3		pending	[DFT][E2:127E]··あたしには わからないわ\n[PAU:28]じゃあ あなたは···\nいったい なにものなの?
C0-09BE72	0x09BE72	0x0050	npc-dialogue	P3		pending	[DFT][E2:123B]の[E2:1A54][PAL:02][KATAKANA]ナポレオン[HIRAGANA][PAL:00]と言って\n私たちの 大切な仲間なの\n私たち以外の人には 口が悪いけど\n[PAU:1E]気をわるくしないでね˳
C0-09BEC3	0x09BEC3	0x0049	event-dialogue	P2		pending	[DFT][E2:1280]はず知らずの あなたを\nまきこんで ごめんなさいね[FIN]でも あなたなら信用できそうなの\nはじめて会ったのに···\n[PAU:1E]なぜかしらね˳
C0-09BF0D	0x09BF0D	0x00D7	late-story	P1		pending	[DFT][E2:12D4]らすく[HIRAGANA]···[PAU:1E]じゃないわね\n[PAU:1E][KATAKANA]ナポレオン[HIRAGANA]から 聞いたわ\n[PAL:00][KATAKANA]ラスク[HIRAGANA]は [KATAKANA]ケガ[HIRAGANA]をしてるんですって?[FIN]心配だわ···[PAU:1E]でも 私は\nここを はなれるわけには\nいかないし···[FIN]え?[PAU:1E][KATAKANA]ナポレオン[HIRAGANA]と[KATAKANA]ガトー[HIRAGANA]?\n[PAU:1E][KATAKANA]ラスク[HIRAGANA]が とても大切なものを\nだれかに うばわれたらしいの[FIN]それを さがしに\n[PAL:02]どうくつ[PAL:00]へ 行ったわ\nあれが だれかの手にわたったら\n大変なことになるから···˳
C0-09BFE5	0x09BFE5	0x0065	event-dialogue	P2		pending	[DFT][E2:1280][SKP:4A]ちはね\nちがう星から やってきたの···\n[PAU:1E]信じて もらえるかしら?[FIN][KATAKANA]ラスク[HIRAGANA]と[KATAKANA]ガトー[HIRAGANA]とわたしは\n同じ仕事をしていたの\nそれなのに···\n[PAU:1E][KATAKANA]ラスク[HIRAGANA]は どうして···˳
C0-09C04B	0x09C04B	0x007A	event-dialogue	P2		pending	[DF4][E2:0D80][DF5]当に [PAL:02][KATAKANA]ラスク[HIRAGANA][PAL:00]だったのか?\n[PAU:1E]···[PAU:28]それで あいつは\n何か 言っていなかったか?[FIN][E2:124F]んだか ぼおっとしていたけど\nそれは いつものことだし···\n[PAU:1E]とりあえず この場所のことは\n話してきたけど···˳
C0-09C132	0x09C132	0x000D	npc-dialogue	P3		pending	[DFT][E2:124B]ょっと 待って!
C0-09C140	0x09C140	0x003C	npc-dialogue	P3		pending	[DFT]あなた 自分にそっくりの男を\n見たことはない?\n[PAU:28]···え?[PAU:1E]あの町の 民家に?\n[PAU:1E]本当なの?
C0-09C17D	0x09C17D	0x0046	npc-dialogue	P3		pending	[DF4][E2:0DD4]みるふぃ[HIRAGANA][PAU:1E] 待て\n[PAU:1E]こいつの言うことが 本当かどうか\nこいつに 案内をさせて\n[KATAKANA]ナポレオン[HIRAGANA]に たしかめさせよう˳
C0-09C1D8	0x09C1D8	0x0037	npc-dialogue	P3		pending	[DF4][E2:0D3F]前や俺では 見わけがつかん\n[PAU:1E]それにこいつは どうもあやしい\n目をはなすわけには いかない˳
C0-09C210	0x09C210	0x0025	npc-dialogue	P3		pending	[DFT][E2:127E]··············\n[PAU:1E]··········わかったわ[TPL:]
C0-09C236	0x09C236	0x004A	npc-dialogue	P3		pending	[DFT]ねえ [PAU:28]あなたに あの[E2:1A4E]\n[KATAKANA]ラスク[HIRAGANA]のいる場所に 行ってほしいの\n[PAU:1E]あなたのことは 悪いようには\nしないから···[PAU:1E]おねがいよ˳
C0-09C281	0x09C281	0x003C	npc-dialogue	P3		pending	[DFT]···おどろいたわ\nあなた そんな姿になれるの?\nでも 私たちにはあなたの\n本当の姿は 見えてしまうのよ˳
C0-09C3B1	0x09C3B1	0x002D	npc-dialogue	P3		pending	[DFT][E2:0D7E]···········\n[PAU:28]きさま まさか俺を\nだまそうとしてるんじゃないのか?
C0-09C3DF	0x09C3DF	0x0120	late-story	P1		pending	[DFT][E2:0DD4]らすく[HIRAGANA]か?[PAU:1E]いや どちらでもいい\n[PAU:14]のこのこ 現れたか\n[KATAKANA]バカ[HIRAGANA]なやつめ[FIN]なに?[PAU:14]この[E2:0054]\n不完全体だと?\n[PAU:1E]はははっ [PAU:14]そんな手に\nだまされると 思っているのか?[FIN]おまえは いつもそうだったよ\n[PAU:14][KATAKANA]ラスク[HIRAGANA]\n[PAU:1E]にこやかな顔をして いつのまにか\nおれの前を 走っている···[FIN]たしかに この[E2:005D]\nおまえの 発明品だ\n[PAU:14]しかし おまえは これの使用を\nこばんだ···[FIN]だから このおれが使ってやるのさ\n[PAU:14]時を見る[KATAKANA]プリズム[HIRAGANA]で\n過去を [PAU:0A]未来を [PAU:0A]自由にのぞき\n時の流れを あやつってやる!
C0-09C500	0x09C500	0x00ED	late-story	P1		pending	[DF4][E2:0CD4]がと0樣[HIRAGANA]っ\nな·なんと おそろしいことを!\n[KATAKANA]ミルフィ樣[HIRAGANA]も 反対なさいます![FIN][E2:0D81]關参い もうすぐこの船は発進する\n私は どこか人の目にふれぬ場所で\nこの 研究を進めるつもりだ[FIN][KATAKANA]ナポレオン[HIRAGANA]\nお前は この星を飛び立ったら\n[KATAKANA]メモリー[HIRAGANA]を 改造してやろう\n今後は 私の助手として働くのだ˳[FIN][E2:0C7E]··[PAU:1E][E2:1A0D]ある[KATAKANA]ワタシ[HIRAGANA]は\nあなたには さからえません\n[PAU:1E]···出発の準備をしてまいります˳
C0-09C5EE	0x09C5EE	0x0039	npc-dialogue	P3		pending	[DF4][E2:0D7E]··だが 見えるのだ···\nこの計画の じゃまをする\nあの [KATAKANA]ラスク[HIRAGANA]に似た少年が···˳[PAU:3C]
C0-09C628	0x09C628	0x0016	npc-dialogue	P3		pending	[DFT]···なんだ?!\nなにが おこったのだ?!
C0-09C63F	0x09C63F	0x0017	npc-dialogue	P3		pending	[DFT]\n[NXT]じ···[PAU:1E]まさか···[PAU:3C]こいつが?!
C0-09C657	0x09C657	0x0020	npc-dialogue	P3		pending	[DFT]ふざけた姿をして···\nわからないとでも 思っているのか?
C0-09C78C	0x09C78C	0x0066	event-dialogue	P2		pending	[DFT][E2:0CD4]わたし[HIRAGANA]は [KATAKANA]ラスク樣[HIRAGANA]に作られた\n[PAU:1E]だから [KATAKANA]ラスク樣[HIRAGANA]のことは\nよく わかる[FIN][KATAKANA]オマエ[HIRAGANA]は [KATAKANA]ラスク樣[HIRAGANA]ではない\n···だが\n[PAU:28]どこか [KATAKANA]ラスク樣[HIRAGANA]と\nおなじような所も···˳
C0-09C7F3	0x09C7F3	0x0098	late-story	P1		pending	[DFT][E2:0C4B]がいます [KATAKANA]ミルフィ樣[HIRAGANA]\n[PAU:1E]この男は [KATAKANA]ラスク樣[HIRAGANA]ではありません\n遺伝子構成は よく似ていますが\n別人です˳[TPL:D7][E2:127E]·····[PAU:3C]なんですって!?\n[PAU:1E]でも 変よ!この星の人間が\n宇宙船を 見つけられるわけないわ\n文化[KATAKANA]レベル[HIRAGANA]が ちがいすぎるもの!
C0-09C8D1	0x09C8D1	0x00C1	late-story	P1		pending	[DFT][E2:0CD4]おまえ[HIRAGANA]のような [KATAKANA]ニンゲン[HIRAGANA]の\n後を步くのは 気が すすまぬが\n[KATAKANA]ミルフィ樣[HIRAGANA]の ご命令とあれば\n仕方あるまい[FIN][KATAKANA]ワタシ[HIRAGANA]は この世界の人間に\nけいかいされぬよう\n[PAL:02]姿をかくして\n[PAL:00][KATAKANA]オマエ[HIRAGANA]の後を ついて行く[FIN]だが[KATAKANA]オマエ[HIRAGANA]が すみやかに\n[KATAKANA]ラスク樣[HIRAGANA]の所に 案内せねば\nすかさず けいこくをあたえる\n[PAU:1E]よく おぼえておくのだな˳
C0-09C993	0x09C993	0x006E	event-dialogue	P2		pending	[DF4][E2:0CD4]がと0樣[HIRAGANA] 一体何を\nお考えなんです!?[FIN]この[KATAKANA]ティアトロン[HIRAGANA]を使い\n何を なさろうと言うのです?[TPL:D8][E2:0D81]どりたいか?[KATAKANA]ナポレオン[HIRAGANA]\nならば 教えてやろう\nこの [KATAKANA]ティアトロン[HIRAGANA]をのぞくがいい
C0-09CA22	0x09CA22	0x000C	static-short	P3		pending	[CLR] がれPぐぃごご [E2:20]
C0-09CA9F	0x09CA9F	0x0057	engine-data	P3		pending	[CLR]5がぐぽ[CMD:F7][CA]ぐんぎ[CMD:F4]がぎぐ[CLR]いがぐぽO[CB]ぐ[CLR]いがぐぼみぎぞぎずづぐ[CB]ぅ[DF4][E2:0D80]はえるだろう?\nこれが 数百年後に[KATAKANA]ショコラ星[HIRAGANA]を\n攻擊する 宇宙要塞だ
C0-09CAF7	0x09CAF7	0x0037	npc-dialogue	P3		pending	[DF4][E2:0D44]の宇宙要塞はな\nこの 強力な[KATAKANA]エネルギー[HIRAGANA]ろを持ち\nそれが [KATAKANA]バリア[HIRAGANA]にもなっているのだ
C0-09CB2F	0x09CB2F	0x0045	npc-dialogue	P3		pending	[DF4]さらに この宇宙要塞は\n[KATAKANA]ショコラ星[HIRAGANA]に とどまることなく\n全宇宙を きょうふに落としいれる\n力を持っているのだよ
C0-09CC05	0x09CC05	0x009D	late-story	P1		pending	[DFT][E2:143F]お![KATAKANA]マジック[HIRAGANA]を 使う少年!\nよく 来てくれた\nささ [PAU:1E]我が館に入られよ[FIN]···と 言いたい所なのだが\nあいにくと 館はまだ\n完成しておらぬのだ[FIN]なにせ [KATAKANA]イゴール[HIRAGANA]ひとりで\n作業をしておるものでな\n[PAU:1E]やれやれ [PAU:1E]どこかに たよりになる\n人手は おらぬものか···˳
C0-09CCA3	0x09CCA3	0x0030	npc-dialogue	P3		pending	[DFT][E2:14D4]まじっく[HIRAGANA]を使う 少年よ\nもし よき人手があれば\nつれてきてほしく 思うぞ˳
C0-09CCD4	0x09CCD4	0x002D	npc-dialogue	P3		pending	[DFT][E2:1459]こと ありがたく思うぞ\nこれで [KATAKANA]イゴール[HIRAGANA]にも\n楽をさせてやることができる˳
C0-09CD02	0x09CD02	0x0054	event-dialogue	P2		pending	[DFT][E2:143F]お 少年か!\nこの間の からくり人形は\n実に よくはたらく![FIN]この分ならば まもなく\n館も 完成することであろう\n心より 礼をもうすぞ˳
C0-09CD57	0x09CD57	0x00CB	late-story	P1		pending	[DFT][E2:147E]··はて\nこれは 不可思誄な物体を\n持っておる[FIN]なに?これは人の手助けをする\nからくり人形とな?\n[PAU:1E]では 館の建設を\nすることもできるのか?[FIN]少年よ!このからくり人形を\n貸しあたえては くれぬか?\n おやすいご用です\n おことわりします[TER][CLR]つれないことだ\n[PAU:1E]考えなおすことがあれば\nまた からくり人形を見せてくれ\n礼なら 十分にいたすぞ˳
C0-09CE23	0x09CE23	0x008A	late-story	P1		pending	[CLR]それは まことか?\n[PAU:1E]では ありがたくちょうだいしよう\n[KATAKANA]イゴール[HIRAGANA]も おおいに\n助かることであろう[FIN]そなたには 礼をせねばなるまいな\n[PAU:1E]少ないが これをうけとってほしい\nまことに 心より感謝いたすぞ˳[FIN]\n [NAM:00]は\n[PAL:02] 5000[KATAKANA]トロン[HIRAGANA][PAL:00]を もらった!
C0-09CEAE	0x09CEAE	0x001B	npc-dialogue	P3		pending	[DFT]ふむ ずいぶんと\nあいきょうのある [KATAKANA]ネズミ[HIRAGANA]だな˳
C0-09CF13	0x09CF13	0x0037	npc-dialogue	P3		pending	[CLR]ぅ[DFT][E2:1380][SKP:54] けっこう器用でして···\nはくしゃくのご用は たいてい\nこなすことが できるのですよ˳
C0-09CF4B	0x09CF4B	0x0060	event-dialogue	P2		pending	[DFT][E2:1354]て[PAU:1E] 私の仕事を手伝う\nからくり人形を\nだんなさまが?[FIN]それは それは···\n[PAU:1E]だんなさまの お考えでしたら\nありがたく 手伝ってもらうことに\nいたしましょう˳
C0-09CFAC	0x09CFAC	0x0078	event-dialogue	P2		pending	[DFT][E2:1344]れは これは···\n[PAU:1E]おかげさまで たいへん\n仕事の方も 進みまして···[FIN]しかし あのからくり人形は\nつかれも知らず よく働くものです\n[PAU:1E]だんなさまも あれの働きぶりを\n面白くごらんになってるようですよ˳
C0-09D025	0x09D025	0x000C	npc-dialogue	P3		pending	[DFT]はて···[KATAKANA]ネズミ[HIRAGANA]?
C0-09D27D	0x09D27D	0x00A6	late-story	P1		pending	[DF4][PAL:03]女の子:\n[PAL:00]あの [PAU:1E]通していただけないですか?\n家に病人が いるんです\n[PAU:1E]いそいで 帰らないと···˳[FIN][E2:0881][BYTE:86]人なんて ほっといてさ\n[KATAKANA]ボク[HIRAGANA]ちゃんと つきあわない?\nね?[PAU:1E]かわいこちゃん˳[FIN][PAL:03]女の子:\n[PAL:00]あの···こまります···\n···········あっ\n[PAU:1E][NXT]ぎあなたは····![NXT]が
C0-09D40E	0x09D40E	0x0020	npc-dialogue	P3		pending	[DFT]むっ!なんだ この[KATAKANA]ネズミ[HIRAGANA]!\nじゃまだ!あっちにいっちゃえ!
C0-09D466	0x09D466	0x0101	late-story	P1		pending	[CLR]ˎがぐだ[CMD:FF]技ぼめぎごぎずずぐ[CB]ぅ[DFT][PAL:03]女の子:\n[PAL:00]あなた ぐあいはもういいの?\nあんなに 熱を出していたのに\nそれに 今だって無理して···[FIN]あ···[PAU:1E]ごめんなさいね\n[PAU:1E]あなたは ねていたんだもの\n何も 知らないわよね\n[PAU:1E]わたしは [PAL:03][KATAKANA]ポロン[HIRAGANA][PAL:00]っていいます[FIN]河原でたおれていた\nあなたを 見つけて\n私の家に つれてきたの\n[PAU:1E]あなた ひどい[KATAKANA]ケガ[HIRAGANA]だったし···[FIN]とにかく 私の家に帰りましょう\nあなたも まだ無理しない方が\nいいと思うから···[PAU:3C]ね?
C0-09D6A2	0x09D6A2	0x000D	npc-dialogue	P3		pending	[DFT]ぐこぐ[BYTE:84]が ぐ[BYTE:98]ぐりぐが
C0-09D77E	0x09D77E	0x003A	event-dialogue	P2		pending	[DFT]ぐりぎが[BYTE:8A][DFT]ぐぽ[BYTE:8D][DFT]ぅぐ[TER]ぅ[DFT]なんだよ お前は\n今 とりこみ中なんだから\nあっちへ 行ってくれよな···˳
C0-09D879	0x09D879	0x0210	late-story	P1		pending	[CLR]いがぐく┌れPぐにかごが ざびぐSに[CMD:FF]ぐだ 子[BYTE:B2]ぅ[DFT][PAL:03]かわいい [KATAKANA]ネズミ[HIRAGANA]ちゃんだこと\n[PAU:14]でもね そんな姿をしたって\n私には ごまかせなくてよ[TPL:D7][PAL:03]また 来たの?ぼうや\n[PAU:1E]あれだけ いためつけたのに\nずいぶん早く なおったものね[FIN]まさかこの声を 忘れたの?\nそんな さびしいこと言わないわよね\n[PAU:28]そう [PAU:1E]私よ\n[PAU:1E][KATAKANA]ハッカー幹部[HIRAGANA]の [PAL:02][KATAKANA]ローズ[HIRAGANA][PAL:03]よ[FIN][KATAKANA]ハッカー要塞[HIRAGANA]の 爆発で\nどういったわけか\n[PAL:02]百年も過去へ[PAL:03][KATAKANA]タイムスリップ[HIRAGANA]···\n[PAU:3C]あれからの日々は 苦しかったわ[FIN]同じように ここへやってきた\n戦闘員たちと とうぞく団を作り\n資金を集め 元の世界へもどるため\nいろいろ 研究してきたわ[FIN]それも これも\nみんな ぼうやのおかげ···\n[PAU:1E]ええ[PAU:1E] あなたが私の計画を\nめちゃくちゃにしたのよ [PAU:14][KATAKANA]キーッ[HIRAGANA]!![FIN]この世界で 会えた時は\n本当に うれしかったわ\nそれに あなたから[E2:00C3]げを\nふたたび うばい取ることもできた[FIN]この [E2:00C3]げは\n今度こそ 私のものよ\n[PAU:1E]でも もう二度と\nじゃまできないようにしてあげる˳[PAL:00]
