# English physical dialogue catalog; translation fields are intentionally blank until review.
record_id	region	start_offset	terminator_offset	length_without_terminator	raw_hex	control_summary	ascii_chars	line_breaks	page_breaks	has_highlight	classification	english	korean_translation	translation_status	required_hangul	missing_hangul	length_delta
EN-0AC6B5	main-dialogue-6	0x0AC6B5	0x0AC827	370	D7 E0 0A 48 65 79 2C C9 1E 20 44 72 2E 41 6B 69 68 61 62 61 72 61 21 20 54 68 65 CD C9 1E E0 00 20 64 6F 65 73 6E 60 74 20 77 6F 72 6B 2E 20 57 68 61 74 60 73 CD 77 72 6F 6E 67 20 E3 10 69 74 21 3F D1 E0 02 E3 0D 6F 62 76 69 6F 75 73 20 E3 0E 69 73 6E 60 74 CD E3 35 61 20 6E 6F 72 6D 61 6C 20 73 74 6F 6E 65 2E D1 E3 0D E3 1E 70 65 72 66 65 63 74 65 64 20 79 65 74 2E CD E3 0D E3 8D 6D 69 73 73 69 6E 67 20 61 20 70 61 72 74 2E CD C9 1E E3 0D 6D 69 73 73 69 6E 67 20 61 20 70 61 72 74 3F CD 49 73 20 E3 4B E3 3A 74 65 63 68 6E 69 71 75 65 2E 2E 2E D1 E0 0A DC 09 48 65 2E 2E 2E 20 C9 1E DC 00 E3 1A 75 73 65 6C 65 73 73 21 CD 48 65 20 64 6F 65 73 6E 60 74 20 75 6E 64 65 72 73 74 61 6E 64 2E CD 49 20 E3 12 6C 65 74 20 E3 01 E3 5E 69 74 2E D1 4D 79 20 70 6C 61 6E 20 E3 16 74 6F 20 E3 26 74 68 65 CD 6A 75 6D 70 20 6F 6E 20 E3 00 68 6F 6D 65 20 70 6C 61 6E 65 74 2E CD 49 66 20 49 20 E3 07 E3 72 74 68 69 73 CD 70 6F 77 65 72 20 E3 1B E3 71 69 6E 20 76 61 69 6E 2E D1 53 74 6F 70 20 69 74 2E CD 49 20 E3 67 61 73 6B 20 E3 01 61 67 61 69 6E 21 CD 48 65 79 21 21 20 49 73 20 73 6F 6D 65 E3 78 74 68 65 72 65 3F	00:3 01:2 02:1 07:1 09:1 0A:2 0D:4 0E:1 10:1 12:1 16:1 1A:1 1B:1 1E:5 8D:1 C9:4 CD:13 D1:5 D7:1 DC:2 E0:4 E3:25	290	13	5	False	confirmed-record	[TOP][SPEAKER:0A]Hey,[C9][1E] Dr.Akihabara! The\n[C9][1E][SPEAKER:00] doesn`t work. What`s\nwrong [E3][10]it!?\f[SPEAKER:02][E3][0D]obvious [E3][0E]isn`t\n[E3]5a normal stone.\f[E3][0D][E3][1E]perfected yet.\n[E3][0D][E3][8D]missing a part.\n[C9][1E][E3][0D]missing a part?\nIs [E3]K[E3]:technique...\f[SPEAKER:0A][DC][09]He... [C9][1E][DC][00][E3][1A]useless!\nHe doesn`t understand.\nI [E3][12]let [E3][01][E3]^it.\fMy plan [E3][16]to [E3]&the\njump on [E3][00]home planet.\nIf I [E3][07][E3]rthis\npower [E3][1B][E3]qin vain.\fStop it.\nI [E3]gask [E3][01]again!\nHey!! Is some[E3]xthere?		pending			
EN-0AC87F	main-dialogue-6	0x0AC87F	0x0AC900	129	D7 E0 0B 2E 2E 2E 4F 4B 3F CD C9 1E 49 73 20 E3 00 E0 00 20 73 74 69 6C 6C CD E3 1E 63 6C 65 61 72 3F D1 E0 0A 49 20 E3 0F 72 65 6C 79 20 6F 6E 20 E3 5A 66 6F 72 CD E3 00 E0 00 2E CD E3 0D E3 E6 69 6D 70 6F 72 74 61 6E 74 21 D1 E0 0B 41 6E 20 69 6D 70 61 74 69 65 6E 74 20 6D 61 6E 2E CD C9 1E E3 04 E0 00 20 E3 12 62 65 CD 69 6E 76 65 73 74 69 67 61 74 65 64 20 66 75 72 74 68 65 72 2E	00:5 04:1 0A:1 0B:2 0D:1 0F:1 12:1 1E:3 C9:2 CD:6 D1:2 D7:1 E0:6 E3:9 E6:1	87	6	2	False	confirmed-record	[TOP][SPEAKER:0B]...OK?\n[C9][1E]Is [E3][00][SPEAKER:00] still\n[E3][1E]clear?\f[SPEAKER:0A]I [E3][0F]rely on [E3]Zfor\n[E3][00][SPEAKER:00].\n[E3][0D][E3][E6]important!\f[SPEAKER:0B]An impatient man.\n[C9][1E][E3][04][SPEAKER:00] [E3][12]be\ninvestigated further.		pending			
EN-0AC901	main-dialogue-6	0x0AC901	0x0AC9AD	172	D7 E0 0B 41 6E 20 75 6E 75 73 75 61 6C 20 C9 1E 6D 6F 75 73 65 2E CD C9 1E 48 69 73 20 67 6F 6F 66 79 20 66 61 63 65 20 72 65 6D 69 6E 64 73 CD 6D 65 20 6F 66 20 E3 15 62 6F 79 2E D1 E0 0A E3 19 62 6F 79 3F 20 54 68 61 74 60 73 CD 61 6E 20 75 6E 66 6F 72 67 69 76 61 62 6C 65 20 6C 69 6E 65 2E D1 E0 0B 2E 2E 2E E3 2C 61 20 73 65 63 72 65 74 2E D1 C9 3C E3 8C 67 6F 2E 20 49 20 E3 29 74 6F 20 66 69 6E 69 73 68 CD E3 0E E3 F2 E3 00 68 6F 6D 65 CD 70 6C 61 6E 65 74 20 67 65 74 73 20 77 69 6E 64 20 6F 66 20 69 74 2E	00:1 0A:1 0B:2 0E:1 15:1 19:1 1E:2 8C:1 C9:3 CD:5 D1:3 D7:1 E0:3 E3:8 F2:1	138	5	3	False	confirmed-record	[TOP][SPEAKER:0B]An unusual [C9][1E]mouse.\n[C9][1E]His goofy face reminds\nme of [E3][15]boy.\f[SPEAKER:0A][E3][19]boy? That`s\nan unforgivable line.\f[SPEAKER:0B]...[E3],a secret.\f[C9]<[E3][8C]go. I [E3])to finish\n[E3][0E][E3][F2][E3][00]home\nplanet gets wind of it.		pending			
EN-0ACA36	main-dialogue-6	0x0ACA36	0x0ACA82	76	D7 E3 D0 E3 5A 61 77 61 79 21 20 E3 04 4C 61 73 65 72 CD 69 73 20 66 69 6E 69 73 68 65 64 2C 20 49 20 E3 07 6E 65 65 64 CD E3 5A 61 6E 79 6D 6F 72 65 2E 20 49 20 E3 12 74 68 72 6F 77 CD E3 5A E3 4A E3 10 E3 00 74 72 61 73 68 21	00:1 04:1 07:1 10:1 12:1 CD:3 D0:1 D7:1 E3:10	56	3	0	False	confirmed-record	[TOP][E3][WIPE][E3]Zaway! [E3][04]Laser\nis finished, I [E3][07]need\n[E3]Zanymore. I [E3][12]throw\n[E3]Z[E3]J[E3][10][E3][00]trash!		pending			
EN-0ACD04	main-dialogue-6	0x0ACD04	0x0ACE3A	310	D7 4D 79 20 6E 61 6D 65 20 69 73 20 C3 02 44 72 2E 47 C3 00 2E CD E3 03 61 20 63 6F 6D 70 75 74 65 72 20 65 6E 67 69 6E 65 65 72 2E CD 49 20 70 72 6F 67 72 61 6D 6D 65 64 20 E3 0E 77 68 6F 6C 65 CD E3 38 63 6F 6D 70 75 74 65 72 2E D1 57 61 6E 74 20 74 6F 20 68 65 61 72 20 61 62 6F 75 74 CD 6D 79 20 6C 61 74 65 73 74 20 69 6E 76 65 6E 74 69 6F 6E 3F CD 20 54 65 6C 6C 20 6D 65 2E CD 20 4E 6F 74 20 72 65 61 6C 6C 79 2E CC D0 4F 4B 2C 20 49 20 E3 12 E3 4F 79 6F 75 2E CD D3 B5 CD D0 E3 5B 6C 69 73 74 65 6E 20 74 6F 20 6D 65 2E CD 41 20 C3 02 48 75 6D 61 6E 73 20 65 6E 74 65 72 69 6E 67 CD 63 6F 6D 70 75 74 65 72 73 20 70 72 6F 6A 65 63 74 C3 00 CD 69 73 20 75 6E 64 65 72 20 77 61 79 2E D1 E3 BF 61 20 C3 02 4D 6F 75 73 65 C3 00 CD 65 78 70 65 72 69 6D 65 6E 74 20 69 73 20 6E 65 63 65 73 73 61 72 79 2E CD E3 36 E3 B7 6E 6F 20 6D 69 63 65 20 68 65 72 65 2E CD 57 61 6E 74 20 74 6F 20 62 65 20 6D 79 20 73 75 62 6A 65 63 74 3F	00:3 02:3 03:1 0E:1 12:1 B5:1 B7:1 BF:1 C3:6 CC:1 CD:14 D0:2 D1:2 D3:1 D7:1 E3:9	262	14	2	True	confirmed-record	[TOP]My name is [YELLOW]Dr.G[/HIGHLIGHT].\n[E3][03]a computer engineer.\nI programmed [E3][0E]whole\n[E3]8computer.\fWant to hear about\nmy latest invention?\n Tell me.\n Not really.[CC][WIPE]OK, I [E3][12][E3]Oyou.\n[D3][B5]\n[WIPE][E3][listen to me.\nA [YELLOW]Humans entering\ncomputers project[/HIGHLIGHT]\nis under way.\f[E3][BF]a [YELLOW]Mouse[/HIGHLIGHT]\nexperiment is necessary.\n[E3]6[E3][B7]no mice here.\nWant to be my subject?		pending			
EN-0ACE3B	main-dialogue-6	0x0ACE3B	0x0ACE80	69	D7 53 6F 6D 65 74 68 69 6E 67 20 C3 03 73 71 75 65 61 6B 65 64 C3 00 21 CD 41 73 73 69 73 74 61 6E 74 20 41 21 20 4E 6F 20 66 75 6E 6E 79 CD 6E 6F 69 73 65 73 21 20 49 74 20 62 6F 74 68 65 72 73 20 6D 65 2E	00:1 03:1 C3:2 CD:2 D7:1	62	2	0	True	confirmed-record	[TOP]Something [PINK]squeaked[/HIGHLIGHT]!\nAssistant A! No funny\nnoises! It bothers me.		pending			
EN-0ACE81	main-dialogue-6	0x0ACE81	0x0ACF02	129	D7 E0 16 41 73 73 69 73 74 61 6E 74 20 41 21 20 4B E3 A7 74 68 65 CD 70 72 6F 63 65 64 75 72 65 3F DE D7 E0 17 59 65 73 2C 20 44 72 2E 47 21 20 49 20 66 61 73 74 65 6E CD E3 0E 74 6F 20 68 69 6D 21 D1 E3 0D 65 61 73 69 65 72 20 74 68 61 6E CD 77 61 73 68 69 6E 67 20 E3 05 70 61 6E 74 73 21 D1 C3 02 CD 20 C2 00 60 73 20 65 61 72 20 68 61 73 CD 20 E3 21 61 74 74 61 63 68 65 64 21 C3 00	00:2 02:1 05:1 0D:1 0E:1 16:1 17:1 A7:1 C2:1 C3:2 CD:5 D1:2 D7:2 DE:1 E0:2 E3:5	100	5	2	True	confirmed-record	[TOP][SPEAKER:16]Assistant A! K[E3][A7]the\nprocedure?[DE][TOP][SPEAKER:17]Yes, Dr.G! I fasten\n[E3][0E]to him!\f[E3][0D]easier than\nwashing [E3][05]pants!\f[YELLOW]\n [NAME]`s ear has\n [E3]!attached![/HIGHLIGHT]		pending			
EN-0ACF03	main-dialogue-6	0x0ACF03	0x0ACFB5	178	D7 E0 16 41 73 73 69 73 74 61 6E 74 20 41 21 20 4C 6F 6F 6B 21 CD E3 04 E3 90 E3 7E 62 61 63 6B 21 D1 E0 17 E3 0D 61 20 E3 16 73 75 63 63 65 73 73 21 CD 44 72 2E 47 21 CD 43 6F 6E 67 72 61 74 75 6C 61 74 69 6F 6E 73 21 D1 E0 16 51 75 69 63 6B 21 20 E3 D0 74 68 65 CD 73 74 75 66 66 20 6F 66 66 20 6F 66 20 68 69 6D 21 20 4C 65 74 60 73 CD 67 6F 20 69 6E 74 6F 20 E3 00 63 6F 6D 70 75 74 65 72 21 D1 E0 17 59 65 73 2C 20 73 69 72 2C 20 44 72 2E 47 21 CD E3 0D 65 61 73 69 65 72 20 E3 C9 77 61 73 68 69 6E 67 CD E3 05 70 61 6E 74 73 21	00:1 04:1 05:1 0D:2 16:3 17:2 90:1 C9:1 CD:7 D0:1 D1:3 D7:1 E0:4 E3:10	140	7	3	False	confirmed-record	[TOP][SPEAKER:16]Assistant A! Look!\n[E3][04][E3][90][E3]~back!\f[SPEAKER:17][E3][0D]a [E3][16]success!\nDr.G!\nCongratulations!\f[SPEAKER:16]Quick! [E3][WIPE]the\nstuff off of him! Let`s\ngo into [E3][00]computer!\f[SPEAKER:17]Yes, sir, Dr.G!\n[E3][0D]easier [E3][C9]washing\n[E3][05]pants!		pending			
EN-0ACFB6	main-dialogue-6	0x0ACFB6	0x0AD1F5	575	D7 E0 16 E3 2A 77 65 20 6D 61 6E 61 67 65 64 20 74 6F CD E3 26 6F 75 74 2E 2E 2E DE D7 4F 4B 2C 20 4F 4B 2E 20 49 20 E3 12 6B 65 65 70 CD 6D 79 20 70 72 6F 6D 69 73 65 21 CD 41 73 73 69 73 74 61 6E 74 20 41 21 20 44 6F 20 79 6F 75 CD E3 02 E3 BE 6D 6F 6E 65 79 21 3F DE D7 E0 17 57 68 61 74 3F C9 14 20 57 68 61 74 3F C9 14 20 57 68 61 74 3F CD C9 3C 4D 2E 2E 2E 6D 79 20 6D 6F 6E 65 79 21 3F D1 E0 16 E3 04 41 73 73 69 73 74 61 6E 74 60 73 20 6D 6F 6E 65 79 20 69 73 CD E3 00 44 6F 63 74 6F 72 60 73 20 6D 6F 6E 65 79 21 20 47 69 76 65 CD E3 5A E3 71 E3 01 68 61 76 65 21 D1 E0 17 49 20 2E 2E 2E 20 49 20 75 6E 64 65 72 73 74 61 6E 64 2E CD C9 3C 49 20 E3 07 E3 42 6D 75 63 68 20 6D 6F 6E 65 79 2C CD E3 0E 69 73 20 E3 71 49 20 68 61 76 65 2E 2E 2E D1 20 C2 00 20 72 65 63 65 69 76 65 64 20 C3 02 35 30 30 20 47 50 C3 00 21 CC D7 E3 2A 49 20 72 65 6D 65 6D 62 65 72 2E 20 E3 04 6D 61 6E CD 69 6E 20 E3 00 77 68 69 74 65 20 73 75 69 74 2E D1 48 69 73 20 6D 65 6D 6F 72 79 20 69 73 20 69 6E 20 74 68 65 CD C3 02 4D 61 69 6E 66 72 61 6D 65 C3 00 2E CD 49 74 20 E3 16 E3 95 74 68 65 72 65 2E D1 E3 36 6D 79 20 CD C3 02 50 72 6F 74 65 63 74 6F 72 C3 00 20 69 73 CD 67 75 61 72 64 69 6E 67 20 69 74 2E 20 49 74 20 E3 67 62 65 CD 65 61 73 79 20 74 6F 20 E3 26 69 6E 20 74 68 65 72 65 2E D1 E3 34 64 6F 20 E3 23 E3 01 63 61 6E 2E CD 49 74 20 E3 12 62 65 20 61 20 E3 5D 63 68 61 6E 63 65 CD 74 6F 20 74 65 73 74 20 E3 00 63 69 72 63 75 69 74 2E CD 49 20 E3 12 E3 37 E3 01 74 68 69 73 2E DE D7 E3 62 E3 16 E3 00 6B 65 79 CD 49 20 E3 12 E3 37 74 6F 20 79 6F 75 21 DE D7 20 C2 00 20 72 65 63 65 69 76 65 64 20 E3 00 C3 02 4B 65 79 21 C3 00 CC D7 E3 40 E3 8B 69 73 CD 66 75 6C 6C 2E 20 49 20 E3 0F 67 69 76 65 CD E3 01 E3 00 6B 65 79 2E	00:12 01:4 02:5 04:2 07:1 0E:1 0F:1 12:4 14:2 16:4 17:2 8B:1 95:1 BE:1 C2:2 C3:8 C9:4 CC:2 CD:21 D1:6 D7:7 DE:4 E0:4 E3:42	434	21	6	True	confirmed-record	[TOP][SPEAKER:16][E3]*we managed to\n[E3]&out...[DE][TOP]OK, OK. I [E3][12]keep\nmy promise!\nAssistant A! Do you\n[E3][02][E3][BE]money!?[DE][TOP][SPEAKER:17]What?[C9][14] What?[C9][14] What?\n[C9]<M...my money!?\f[SPEAKER:16][E3][04]Assistant`s money is\n[E3][00]Doctor`s money! Give\n[E3]Z[E3]q[E3][01]have!\f[SPEAKER:17]I ... I understand.\n[C9]<I [E3][07][E3]Bmuch money,\n[E3][0E]is [E3]qI have...\f [NAME] received [YELLOW]500 GP[/HIGHLIGHT]![CC][TOP][E3]*I remember. [E3][04]man\nin [E3][00]white suit.\fHis memory is in the\n[YELLOW]Mainframe[/HIGHLIGHT].\nIt [E3][16][E3][95]there.\f[E3]6my \n[YELLOW]Protector[/HIGHLIGHT] is\nguarding it. It [E3]gbe\neasy to [E3]&in there.\f[E3]4do [E3]#[E3][01]can.\nIt [E3][12]be a [E3]]chance\nto test [E3][00]circuit.\nI [E3][12][E3]7[E3][01]this.[DE][TOP][E3]b[E3][16][E3][00]key\nI [E3][12][E3]7to you![DE][TOP] [NAME] received [E3][00][YELLOW]Key![/HIGHLIGHT][CC][TOP][E3]@[E3][8B]is\nfull. I [E3][0F]give\n[E3][01][E3][00]key.		pending			
EN-0AD1F6	main-dialogue-6	0x0AD1F6	0x0AD22B	53	D7 E3 03 64 E3 78 6E 6F 77 2C 20 E3 03 67 6F 69 6E 67 CD 68 6F 6D 65 2E 20 E3 03 62 75 73 79 20 77 69 74 68 CD 6D 79 20 6E 65 78 74 20 70 72 6F 6A 65 63 74 21	03:3 CD:2 D7:1 E3:4	43	2	0	False	confirmed-record	[TOP][E3][03]d[E3]xnow, [E3][03]going\nhome. [E3][03]busy with\nmy next project!		pending			
EN-0AD3B2	main-dialogue-6	0x0AD3B2	0x0AD46D	187	D7 6B 02 1D 63 D6 6B 02 1D 2F D6 6B D7 49 20 61 6D CD C3 02 44 72 2E 47 C3 00 60 73 20 41 73 73 69 73 74 61 6E 74 CD 48 65 20 73 61 79 73 20 44 6F 63 74 6F 72 2C 20 E3 22 68 65 60 73 CD 61 20 63 6F 6D 70 75 74 65 72 20 73 70 65 63 69 61 6C 69 73 74 2E D1 E3 1A E3 60 74 6F CD C3 02 73 61 76 65 20 61 20 70 65 72 73 6F 6E 60 73 20 6D 65 6D 6F 72 79 20 69 6E CD E3 00 63 6F 6D 70 75 74 65 72 C3 00 2E CD 52 65 73 75 6C 74 73 20 E3 1C 67 6F 6F 64 2E D1 E3 04 73 75 62 6A 65 63 74 20 68 61 64 CD C3 02 6D 65 6D 6F 72 79 20 6C 6F 73 73 C3 00 2C 20 62 75 74 2E 2E 2E	00:4 02:5 04:1 1A:1 1C:1 1D:2 C3:6 CD:7 D1:2 D6:2 D7:2 E3:6	148	7	2	True	confirmed-record	[TOP]k[02][1D]c[D6]k[02][1D]/[D6]k[TOP]I am\n[YELLOW]Dr.G[/HIGHLIGHT]`s Assistant\nHe says Doctor, [E3]"he`s\na computer specialist.\f[E3][1A][E3]`to\n[YELLOW]save a person`s memory in\n[E3][00]computer[/HIGHLIGHT].\nResults [E3][1C]good.\f[E3][04]subject had\n[YELLOW]memory loss[/HIGHLIGHT], but...		pending			
EN-0AD46E	main-dialogue-6	0x0AD46E	0x0AD4B3	69	D7 5B 41 73 73 69 73 74 61 6E 74 5D 20 73 6F 75 6E 64 73 20 67 6F 6F 64 2C CD E3 22 E3 1B 61 20 E3 9C 6A 6F 62 2E CD 49 20 65 76 65 6E 20 E3 02 74 6F 20 77 61 73 68 CD 44 72 2E 47 60 73 20 70 61 6E 74 73 2E	02:1 1B:1 9C:1 CD:3 D7:1 E3:4	58	3	0	False	confirmed-record	[TOP][Assistant] sounds good,\n[E3]"[E3][1B]a [E3][9C]job.\nI even [E3][02]to wash\nDr.G`s pants.		pending			
EN-0AD4B4	main-dialogue-6	0x0AD4B4	0x0AD4D1	29	D7 41 20 6D 6F 75 73 65 2E 2E 2E 3F CD 2E 2E 2E E3 2E C9 1E 41 20 6D 6F 75 73 65 21 3F	1E:1 C9:1 CD:1 D7:1 E3:1	24	1	0	False	confirmed-record	[TOP]A mouse...?\n...[E3].[C9][1E]A mouse!?		pending			
EN-0AD4D2	main-dialogue-6	0x0AD4D2	0x0AD57D	171	D7 E0 17 2E 2E 2E 44 72 2E 47 21 CD 41 2E 2E 2E 20 61 20 6D 6F 75 73 65 21 D1 E0 16 E3 17 E3 3D 6E 6F 6E 73 65 6E 73 65 2E CD 41 20 E3 90 68 65 72 65 3F 2E 2E 2E CD C9 1E DC 01 57 68 61 74 3F DE D7 DC 09 2E 2E 2E 2E 2E 2E 2E 2E 2E DC 01 48 65 79 21 CD C9 1E 41 20 70 72 65 73 65 6E 74 20 E3 1F 61 62 6F 76 65 3F 21 CD C9 1E DC 00 41 73 73 69 73 74 61 6E 74 20 41 21 20 41 20 74 65 73 74 21 21 CD 57 65 60 6C 6C 20 E3 B9 E3 0E 6D 6F 75 73 65 21 D1 E0 17 52 6F 67 65 72 20 77 69 6C 63 6F 21 CD 41 20 74 65 73 74 21	00:1 01:2 09:1 0E:1 16:1 17:3 1E:3 1F:1 90:1 B9:1 C9:3 CD:7 D1:2 D7:2 DC:4 DE:1 E0:3 E3:6	128	7	2	False	confirmed-record	[TOP][SPEAKER:17]...Dr.G!\nA... a mouse!\f[SPEAKER:16][E3][17][E3]=nonsense.\nA [E3][90]here?...\n[C9][1E][DC][01]What?[DE][TOP][DC][09].........[DC][01]Hey!\n[C9][1E]A present [E3][1F]above?!\n[C9][1E][DC][00]Assistant A! A test!!\nWe`ll [E3][B9][E3][0E]mouse!\f[SPEAKER:17]Roger wilco!\nA test!		pending			
EN-0AD57E	main-dialogue-6	0x0AD57E	0x0AD5BD	63	D7 49 20 68 65 61 72 20 E3 E7 E3 A0 77 6F 72 6B CD E3 10 63 6F 6D 70 75 74 65 72 73 20 61 72 65 CD 73 74 72 61 6E 67 65 2C 20 E3 08 E3 1B 74 72 75 65 2E CD 42 65 20 63 61 72 65 66 75 6C 2E	08:1 10:1 1B:1 A0:1 CD:3 D7:1 E3:5 E7:1	49	3	0	False	confirmed-record	[TOP]I hear [E3][E7][E3][A0]work\n[E3][10]computers are\nstrange, [E3][08][E3][1B]true.\nBe careful.		pending			
EN-0AD5BE	main-dialogue-6	0x0AD5BE	0x0AD662	164	D7 55 68 6D 6D 6D 2E 2E 2E 2E CD C9 1E 44 6F 63 2E 2E 2E 20 44 72 2E 47 CD 61 73 6B 65 64 20 6D 65 20 74 6F 20 CD E3 37 E3 01 C3 03 6D 79 20 C3 00 6D 6F 6E 65 79 2E D1 49 66 20 E3 01 E3 37 69 74 20 62 61 63 6B CD 49 20 E3 12 E3 4F E3 01 E3 0A 68 69 6D 2E CD 20 49 20 E3 12 E3 37 69 74 20 62 61 63 6B 2E CD 20 E3 BA E3 1B 6D 69 6E 65 2E CC D0 49 66 2E 2E 2E 20 49 66 20 E3 01 E3 7B 79 6F 75 72 CD 6D 69 6E 64 2C 20 E3 20 61 6E 64 CD E3 3D 74 6F 20 6D 65 2E CD C9 1E 2E 2E 2E 53 6E 69 66 66 21	00:1 01:4 03:1 0A:1 12:2 1B:1 1E:2 BA:1 C3:2 C9:2 CC:1 CD:9 D0:1 D1:1 D7:1 E3:16	118	9	1	True	confirmed-record	[TOP]Uhmmm....\n[C9][1E]Doc... Dr.G\nasked me to \n[E3]7[E3][01][PINK]my [/HIGHLIGHT]money.\fIf [E3][01][E3]7it back\nI [E3][12][E3]O[E3][01][E3][0A]him.\n I [E3][12][E3]7it back.\n [E3][BA][E3][1B]mine.[CC][WIPE]If... If [E3][01][E3]{your\nmind, [E3] and\n[E3]=to me.\n[C9][1E]...Sniff!		pending			
EN-0AD7D7	main-dialogue-6	0x0AD7D7	0x0AD874	157	D7 02 63 D8 D7 02 80 06 02 97 80 F5 02 62 02 00 06 D8 02 0B FA 80 01 D8 02 0C E9 10 04 00 FC D7 02 1D 0B D8 6B 02 1D 75 D8 6B 02 1D B4 D8 6B 02 20 2F E5 6B D7 E3 04 63 6F 6D 70 75 74 65 72 73 20 69 6E 20 74 68 69 73 CD 46 6F 72 74 72 65 73 73 20 E3 1C E3 71 6F 6E CD 61 20 6E 65 74 77 6F 72 6B 2E D1 E3 24 69 73 20 E3 00 C3 02 4D 61 69 6E 66 72 61 6D 65 C3 00 2E CD 4F 6E 6C 79 20 44 72 2E 47 20 E3 14 65 6E 74 65 72 CD E3 04 4D 61 69 6E 66 72 61 6D 65 20 72 6F 6F 6D 2E	00:4 01:1 02:12 04:3 06:2 0B:2 0C:1 10:1 14:1 1C:1 1D:3 80:3 97:1 B4:1 C3:2 CD:4 D1:1 D7:4 D8:6 E3:7 E5:1 E9:1 F5:1 FA:1 FC:1	92	4	1	True	confirmed-record	[TOP][02]c[BOTTOM][TOP][02][80][06][02][97][80][F5][02]b[02][00][06][BOTTOM][02][0B][FA][80][01][BOTTOM][02][0C][E9][10][04][00][FC][TOP][02][1D][0B][BOTTOM]k[02][1D]u[BOTTOM]k[02][1D][B4][BOTTOM]k[02] /[E5]k[TOP][E3][04]computers in this\nFortress [E3][1C][E3]qon\na network.\f[E3]$is [E3][00][YELLOW]Mainframe[/HIGHLIGHT].\nOnly Dr.G [E3][14]enter\n[E3][04]Mainframe room.		pending			
EN-0AD875	main-dialogue-6	0x0AD875	0x0AD8B3	62	D7 44 72 2E 47 20 68 61 73 6E 60 74 20 E3 20 E3 4A 6F 66 CD E3 00 43 6F 6D 70 75 74 65 72 2E 2E 2E CD C9 1E 53 6F 6D 65 74 68 69 6E 67 20 68 61 70 70 65 6E 20 69 6E 20 74 68 65 72 65 3F	00:1 1E:1 C9:1 CD:2 D7:1 E3:3	53	2	0	False	confirmed-record	[TOP]Dr.G hasn`t [E3] [E3]Jof\n[E3][00]Computer...\n[C9][1E]Something happen in there?		pending			
EN-0AD8B4	main-dialogue-6	0x0AD8B4	0x0AD8CD	25	D7 49 20 E3 6A 69 74 20 68 61 64 CD 66 61 69 6C 65 64 20 61 67 61 69 6E 2E	CD:1 D7:1 E3:1	22	1	0	False	confirmed-record	[TOP]I [E3]jit had\nfailed again.		pending			
EN-0AD944	main-dialogue-6	0x0AD944	0x0AD979	53	D7 20 C2 00 20 E3 2F 61 20 62 6F 6F 6B 2E CD 20 E3 04 C3 02 43 79 62 65 72 6A 61 63 6B C3 00 20 77 61 73 CD 20 64 65 73 63 72 69 62 65 64 20 74 68 65 72 65 2E	00:2 02:1 04:1 C2:1 C3:2 CD:2 D7:1 E3:2	41	2	0	True	confirmed-record	[TOP] [NAME] [E3]/a book.\n [E3][04][YELLOW]Cyberjack[/HIGHLIGHT] was\n described there.		pending			
EN-0AD97A	main-dialogue-6	0x0AD97A	0x0AD9AA	48	D7 E3 31 E3 F4 69 6D 70 6F 72 74 61 6E 74 CD 72 65 73 65 61 72 63 68 20 69 6E 66 6F 72 6D 61 74 69 6F 6E 2E CD E3 17 74 6F 75 63 68 20 69 74 21	17:1 CD:2 D7:1 E3:3 F4:1	40	2	0	False	confirmed-record	[TOP][E3]1[E3][F4]important\nresearch information.\n[E3][17]touch it!		pending			
